wkt_geom;InputID;TargetID;Distance;IstInLoesung
LineString (7.10978749999998172 50.70573200000001179, 8.7807770000000005 53.11898949999999786);DE012C1;DE034C1;292075.8759;0
LineString (8.45193599999998924 48.05600850000001856, 9.65230900000000247 50.56311950000002753);DE051C1;DE065C1;292162.7609;0
LineString (6.73478000000000065 51.43959200000000465, 9.94089600000000928 49.7846554999999853);DE501C1;DE524C1;292168.8024;0
LineString (9.32652450000000499 48.74129199999998718, 11.58702599999998029 50.92425750000001017);DE547C1;DE046C1;292203.0528;0
LineString (7.15434749999997166 50.97915349999999535, 11.31787400000001753 50.97834749999998394);DE030C1;DE541C1;292364.5464;0
LineString (7.15434749999997166 50.97915349999999535, 10.89892400000002226 49.88722899999999072);DE062C1;DE541C1;292419.8825;0
LineString (8.93463700000000927 50.12690950000001067, 12.91179249999999001 50.82634000000001606);DE505C1;DE047C1;292799.2678;0
LineString (6.70211899999998195 51.17296199999998407, 8.58654799999999341 53.53815550000001622);DE521C1;DE527C1;292805.9485;0
LineString (8.58654799999999341 53.53815550000001622, 12.5193295000000262 52.40272549999997409);DE056C1;DE527C1;292821.7456;0
LineString (8.75389100000001008 50.80562099999997372, 12.91179249999999001 50.82634000000001606);DE053C1;DE505C1;292998.4729;0
LineString (7.22498200000001134 51.46995500000002721, 9.18234150000000682 49.15271150000000944);DE015C1;DE529C1;293025.2645;0
LineString (8.93463700000000927 50.12690950000001067, 12.15950049999997873 48.5446774999999775);DE047C1;DE067C1;293040.444;0
LineString (10.41663449999998647 53.24105550000001585, 14.49034399999999323 52.32476450000001478);DE029C1;DE058C1;293119.6627;0
LineString (6.65507450000001199 49.76293700000002218, 9.15033149999999296 47.7067220000000134);DE026C1;DE054C1;293181.4976;0
LineString (6.70211899999998195 51.17296199999998407, 8.71288199999997914 48.87641750000000229);DE521C1;DE533C1;293252.8083;0
LineString (10.01188600000000406 53.54765250000002652, 12.37476900000001478 51.34217399999999998);DE002C1;DE008C1;293292.5404;0
LineString (8.69418150000001333 49.40551349999998365, 12.08271350000001121 50.89400499999999283);DE535C1;DE522C1;293325.8236;0
LineString (6.8784610000000157 51.41378150000002734, 11.02032250000002023 50.98310049999997773);DE022C1;DE032C1;293403.6713;0
LineString (7.22498200000001134 51.46995500000002721, 10.41663449999998647 53.24105550000001585);DE015C1;DE058C1;293421.4013;0
LineString (8.6647530000000188 49.88157250000000431, 11.9685024999999996 51.47979600000002165);DE018C1;DE025C1;293436.1822;0
LineString (6.92024450000002389 51.57158900000001722, 11.02032250000002023 50.98310049999997773);DE032C1;DE528C1;293449.2741;0
LineString (7.62363950000002433 51.95436849999998685, 8.69418150000001333 49.40551349999998365);DE504C1;DE522C1;293453.4167;0
LineString (7.20864849999998114 51.53749199999998609, 11.31787400000001753 50.97834749999998394);DE030C1;DE515C1;293480.4962;0
LineString (7.82354249999997364 51.66521099999999933, 10.89892400000002226 49.88722899999999072);DE062C1;DE514C1;293509.9928;0
LineString (10.8855090000000132 48.34556450000002314, 11.02032250000002023 50.98310049999997773);DE032C1;DE033C1;293514.7608;0
LineString (8.78096799999997302 50.09105499999998301, 10.78489350000000968 52.41075599999999213);DE526C1;DE531C1;293531.5454;0
LineString (10.01188600000000406 53.54765250000002652, 11.02032250000002023 50.98310049999997773);DE002C1;DE032C1;293543.0739;0
LineString (7.20864849999998114 51.53749199999998609, 10.01188600000000406 53.54765250000002652);DE002C1;DE515C1;293561.3714;0
LineString (7.20864849999998114 51.53749199999998609, 8.41270750000001044 49.01135299999998551);DE035C1;DE515C1;293799.4328;0
LineString (6.10988750000001346 50.75939249999998992, 9.94089600000000928 49.7846554999999853);DE507C1;DE524C1;293804.4777;0
LineString (7.15434749999997166 50.97915349999999535, 9.32652450000000499 48.74129199999998718);DE046C1;DE541C1;293823.4207;0
LineString (6.41196600000000672 51.16721300000000383, 9.94089600000000928 49.7846554999999853);DE524C1;DE036C1;293897.4717;0
LineString (8.04696849999999131 52.27766800000000558, 9.43853100000001177 54.78499449999998205);DE052C1;DE517C1;293900.8436;0
LineString (6.41196600000000672 51.16721300000000383, 10.37074499999999944 52.12447200000002567);DE036C1;DE536C1;293943.132;0
LineString (8.75389100000001008 50.80562099999997372, 10.41663449999998647 53.24105550000001585);DE053C1;DE058C1;294019.6192;0
LineString (8.75422350000002325 51.73023899999998321, 10.96548649999999725 49.49141950000000634);DE523C1;DE538C1;294116.8859;0
LineString (7.01540099999999711 51.05310800000000881, 7.94381249999997863 48.4777339999999981);DE073C1;DE519C1;294143.501;0
LineString (11.31787400000001753 50.97834749999998394, 11.41658699999999271 53.62152400000002217);DE030C1;DE031C1;294191.1669;0
LineString (9.94385099999999511 52.14473349999997254, 10.97814549999998235 49.58233100000001059);DE542C1;DE545C1;294201.3235;0
LineString (9.47458000000000311 47.68808749999999463, 11.58467250000001059 49.9377435000000105);DE059C1;DE072C1;294259.7449;0
LineString (8.39684649999998101 49.4820775000000026, 12.15950049999997873 48.5446774999999775);DE067C1;DE518C1;294286.1567;0
LineString (11.54725450000000819 48.15320350000001781, 12.48133350000000519 50.72846049999998286);DE003C1;DE544C1;294311.0324;0
LineString (7.81812800000000152 47.99256750000000693, 8.6826135000000022 50.57895250000001397);DE027C1;DE057C1;294435.0895;0
LineString (7.10978749999998172 50.70573200000001179, 10.52413400000000365 52.27524549999998271);DE034C1;DE506C1;294446.6473;0
LineString (10.8855090000000132 48.34556450000002314, 11.31787400000001753 50.97834749999998394);DE030C1;DE033C1;294482.3408;0
LineString (8.01170450000000756 50.88107500000000982, 12.13591800000000376 50.49836649999997462);DE063C1;DE540C1;294489.7979;0
LineString (9.18234150000000682 49.15271150000000944, 12.48133350000000519 50.72846049999998286);DE544C1;DE529C1;294571.4735;0
LineString (7.2132230000000277 51.60496449999999413, 11.31787400000001753 50.97834749999998394);DE030C1;DE525C1;294647.2642;0
LineString (6.5796100000000024 51.34522650000002386, 9.94089600000000928 49.7846554999999853);DE524C1;DE508C1;294660.5219;0
LineString (11.58467250000001059 49.9377435000000105, 13.02843250000000808 52.42620399999998426);DE041C1;DE059C1;294661.3389;0
LineString (7.47491899999999987 51.5161939999999845, 11.58702599999998029 50.92425750000001017);DE010C1;DE547C1;294699.2594;0
LineString (7.06628949999998213 51.16230699999999842, 9.21748150000001942 48.90369349999997439);DE049C1;DE516C1;294704.5706;0
LineString (8.6647530000000188 49.88157250000000431, 12.15950049999997873 48.5446774999999775);DE025C1;DE067C1;294810.4469;0
LineString (11.02032250000002023 50.98310049999997773, 11.41658699999999271 53.62152400000002217);DE031C1;DE032C1;294825.8521;0
LineString (7.15434749999997166 50.97915349999999535, 8.0874564999999734 53.56689799999998058);DE048C1;DE541C1;294898.0159;0
LineString (7.47491899999999987 51.5161939999999845, 11.64139000000000124 52.11651999999997997);DE010C1;DE019C1;294930.7806;0
LineString (8.7807770000000005 53.11898949999999786, 11.31787400000001753 50.97834749999998394);DE012C1;DE030C1;294962.7442;0
LineString (6.5796100000000024 51.34522650000002386, 10.22090150000002495 50.04701299999999264);DE077C1;DE508C1;294988.6398;0
LineString (7.07130100000000539 51.55398150000002033, 10.41663449999998647 53.24105550000001585);DE058C1;DE503C1;295062.9413;0
LineString (12.10872649999998885 47.84438599999998587, 12.13591800000000376 50.49836649999997462);DE063C1;DE069C1;295163.8659;0
LineString (8.6826135000000022 50.57895250000001397, 10.8855090000000132 48.34556450000002314);DE033C1;DE057C1;295268.1495;0
LineString (8.78096799999997302 50.09105499999998301, 11.54725450000000819 48.15320350000001781);DE003C1;DE531C1;295284.3134;0
LineString (9.14581399999997302 49.96385600000002114, 10.78489350000000968 52.41075599999999213);DE061C1;DE526C1;295339.1728;0
LineString (6.73478000000000065 51.43959200000000465, 8.41270750000001044 49.01135299999998551);DE035C1;DE501C1;295431.0252;0
LineString (9.17207350000001043 48.77454399999999168, 11.58702599999998029 50.92425750000001017);DE007C1;DE547C1;295491.5431;0
LineString (8.64419149999997671 50.1179480000000126, 10.78489350000000968 52.41075599999999213);DE005C1;DE526C1;295590.8659;0
LineString (7.00688350000001492 49.23980799999998226, 10.30811849999997776 47.73818399999998974);DE040C1;DE066C1;295638.0155;0
LineString (6.81018249999999625 51.23549450000001571, 8.71288199999997914 48.87641750000000229);DE011C1;DE533C1;295643.526;0
LineString (7.82354249999997364 51.66521099999999933, 9.18234150000000682 49.15271150000000944);DE514C1;DE529C1;295689.1923;0
LineString (9.43853100000001177 54.78499449999998205, 9.94385099999999511 52.14473349999997254);DE052C1;DE542C1;295755.7616;0
LineString (8.43504949999999099 49.32974250000000893, 12.13591800000000376 50.49836649999997462);DE063C1;DE080C1;295842.7408;0
LineString (10.96548649999999725 49.49141950000000634, 11.64139000000000124 52.11651999999997997);DE019C1;DE538C1;295885.6249;0
LineString (10.37074499999999944 52.12447200000002567, 10.96548649999999725 49.49141950000000634);DE536C1;DE538C1;295894.5574;0
LineString (6.81018249999999625 51.23549450000001571, 11.02032250000002023 50.98310049999997773);DE011C1;DE032C1;296139.8001;0
LineString (11.39500700000002098 48.75510750000000826, 12.37476900000001478 51.34217399999999998);DE008C1;DE534C1;296184.5903;0
LineString (6.65507450000001199 49.76293700000002218, 8.04696849999999131 52.27766800000000558);DE026C1;DE517C1;296303.039;0
LineString (10.8855090000000132 48.34556450000002314, 12.08271350000001121 50.89400499999999283);DE535C1;DE033C1;296338.784;0
LineString (8.6647530000000188 49.88157250000000431, 10.52413400000000365 52.27524549999998271);DE025C1;DE506C1;296441.736;0
LineString (9.65230900000000247 50.56311950000002753, 13.78345649999999978 51.06644099999999753);DE065C1;DE009C1;296442.8289;0
LineString (8.64419149999997671 50.1179480000000126, 12.37476900000001478 51.34217399999999998);DE005C1;DE008C1;296469.6798;0
LineString (7.01540099999999711 51.05310800000000881, 8.58654799999999341 53.53815550000001622);DE519C1;DE527C1;296548.6069;0
LineString (8.51391100000000733 50.56606950000002598, 12.23099799999999959 51.85378350000002001);DE079C1;DE082C1;296587.6588;0
LineString (9.14581399999997302 49.96385600000002114, 11.64139000000000124 52.11651999999997997);DE019C1;DE061C1;296588.4412;0
LineString (7.00688350000001492 49.23980799999998226, 11.07928099999998039 49.436396000000002);DE014C1;DE040C1;296732.4308;0
LineString (7.57955149999997957 50.3485145000000216, 10.52413400000000365 52.27524549999998271);DE042C1;DE506C1;296773.4887;0
LineString (8.7807770000000005 53.11898949999999786, 13.02843250000000808 52.42620399999998426);DE012C1;DE041C1;296806.7722;0
LineString (7.01719300000002022 51.43384550000001809, 9.18234150000000682 49.15271150000000944);DE006C1;DE529C1;296934.5402;0
LineString (8.75389100000001008 50.80562099999997372, 11.39500700000002098 48.75510750000000826);DE053C1;DE534C1;296941.199;0
LineString (6.41196600000000672 51.16721300000000383, 10.22090150000002495 50.04701299999999264);DE036C1;DE077C1;296984.7086;0
LineString (7.01540099999999711 51.05310800000000881, 9.00408850000002303 48.71228849999999966);DE068C1;DE519C1;296985.4238;0
LineString (7.01540099999999711 51.05310800000000881, 9.17207350000001043 48.77454399999999168);DE007C1;DE519C1;296996.7798;0
LineString (11.9685024999999996 51.47979600000002165, 12.14301100000000133 54.14743499999997312);DE018C1;DE043C1;297094.9144;0
LineString (7.15434749999997166 50.97915349999999535, 10.78489350000000968 52.41075599999999213);DE526C1;DE541C1;297245.3574;0
LineString (6.8471154999999726 51.5131279999999947, 11.02032250000002023 50.98310049999997773);DE032C1;DE509C1;297246.7878;0
LineString (10.13240200000001323 54.32481000000001359, 13.40185100000002194 52.50153050000000121);DE001C1;DE039C1;297330.7133;0
LineString (7.66976199999999153 51.38692600000001676, 9.21748150000001942 48.90369349999997439);DE045C1;DE049C1;297527.8998;0
LineString (7.62363950000002433 51.95436849999998685, 8.43504949999999099 49.32974250000000893);DE080C1;DE504C1;297549.7928;0
LineString (9.46035299999999779 51.31149499999997943, 10.72754950000000917 53.87249750000000859);DE513C1;DE510C1;297629.2131;0
LineString (7.2243310000000065 51.1826874999999859, 10.89892400000002226 49.88722899999999072);DE062C1;DE530C1;297668.4222;0
LineString (10.05274850000000697 48.38061900000002424, 11.02032250000002023 50.98310049999997773);DE032C1;DE076C1;297751.5715;0
LineString (6.97323749999998199 50.94566700000001447, 9.32652450000000499 48.74129199999998718);DE004C1;DE046C1;297902.5163;0
LineString (7.10978749999998172 50.70573200000001179, 11.31787400000001753 50.97834749999998394);DE030C1;DE034C1;297905.86;0
LineString (9.21748150000001942 48.90369349999997439, 9.9314979999999764 51.54304250000001275);DE021C1;DE049C1;297968.4514;0
LineString (7.33101950000002489 51.42741449999999759, 10.01188600000000406 53.54765250000002652);DE002C1;DE543C1;297995.563;0
LineString (9.94089600000000928 49.7846554999999853, 10.78489350000000968 52.41075599999999213);DE524C1;DE526C1;298070.2772;0
LineString (7.82354249999997364 51.66521099999999933, 8.41270750000001044 49.01135299999998551);DE035C1;DE514C1;298165.3311;0
LineString (8.01170450000000756 50.88107500000000982, 8.58654799999999341 53.53815550000001622);DE540C1;DE527C1;298253.7583;0
LineString (7.07130100000000539 51.55398150000002033, 10.01188600000000406 53.54765250000002652);DE002C1;DE503C1;298285.72;0
LineString (6.619954000000007 51.45274349999999686, 10.22090150000002495 50.04701299999999264);DE023C1;DE077C1;298342.248;0
LineString (8.43504949999999099 49.32974250000000893, 8.54062499999997726 52.01097349999997732);DE017C1;DE080C1;298358.5543;0
LineString (7.49763050000001385 51.34817249999997557, 9.21748150000001942 48.90369349999997439);DE049C1;DE511C1;298401.3214;0
LineString (7.62363950000002433 51.95436849999998685, 11.58702599999998029 50.92425750000001017);DE504C1;DE547C1;298415.0404;0
LineString (9.95002299999998741 48.39085649999998395, 11.02032250000002023 50.98310049999997773);DE532C1;DE032C1;298473.3548;0
LineString (8.78096799999997302 50.09105499999998301, 10.09452800000002526 52.64497699999998304);DE060C1;DE531C1;298486.1889;0
LineString (7.49763050000001385 51.34817249999997557, 10.01188600000000406 53.54765250000002652);DE002C1;DE511C1;298495.5177;0
LineString (7.07130100000000539 51.55398150000002033, 8.41270750000001044 49.01135299999998551);DE035C1;DE503C1;298536.8848;0
LineString (7.62363950000002433 51.95436849999998685, 10.72754950000000917 53.87249750000000859);DE504C1;DE510C1;298548.9051;0
LineString (7.10978749999998172 50.70573200000001179, 10.09452800000002526 52.64497699999998304);DE034C1;DE060C1;298583.2552;0
LineString (7.06628949999998213 51.16230699999999842, 11.31787400000001753 50.97834749999998394);DE030C1;DE516C1;298659.8679;0
LineString (8.64419149999997671 50.1179480000000126, 10.09452800000002526 52.64497699999998304);DE005C1;DE060C1;298711.995;0
LineString (7.22498200000001134 51.46995500000002721, 10.01188600000000406 53.54765250000002652);DE002C1;DE015C1;298713.4846;0
LineString (7.49763050000001385 51.34817249999997557, 11.64139000000000124 52.11651999999997997);DE019C1;DE511C1;298722.0423;0
LineString (6.73478000000000065 51.43959200000000465, 10.78489350000000968 52.41075599999999213);DE501C1;DE526C1;298785.8969;0
LineString (8.01170450000000756 50.88107500000000982, 8.0874564999999734 53.56689799999998058);DE048C1;DE540C1;298900.4812;0
LineString (8.35688349999998081 49.53306400000002441, 12.15950049999997873 48.5446774999999775);DE067C1;DE070C1;298924.4718;0
LineString (6.41196600000000672 51.16721300000000383, 9.18234150000000682 49.15271150000000944);DE036C1;DE529C1;298955.7456;0
LineString (7.66976199999999153 51.38692600000001676, 11.9685024999999996 51.47979600000002165);DE018C1;DE045C1;299077.3642;0
LineString (8.50036649999998417 49.49939000000000533, 12.08271350000001121 50.89400499999999283);DE502C1;DE535C1;299103.5477;0
